category,unicode,name,browser
Lo,U+122AE,CUNEIFORM SIGN SHA3,𒊮
Lo,U+122AF,CUNEIFORM SIGN SHA3 TIMES A,𒊯
Lo,U+122B0,CUNEIFORM SIGN SHA3 TIMES BAD,𒊰
Lo,U+122B1,CUNEIFORM SIGN SHA3 TIMES GISH,𒊱
Lo,U+122B2,CUNEIFORM SIGN SHA3 TIMES NE,𒊲
Lo,U+122B3,CUNEIFORM SIGN SHA3 TIMES SHU2,𒊳
Lo,U+122B4,CUNEIFORM SIGN SHA3 TIMES TUR,𒊴
Lo,U+122B5,CUNEIFORM SIGN SHA3 TIMES U,𒊵
Lo,U+122B6,CUNEIFORM SIGN SHA3 TIMES U PLUS A,𒊶
Lo,U+122B7,CUNEIFORM SIGN SHA6,𒊷
Lo,U+122B8,CUNEIFORM SIGN SHAB6,𒊸
Lo,U+122B9,CUNEIFORM SIGN SHAR2,𒊹
Lo,U+122BA,CUNEIFORM SIGN SHE,𒊺
Lo,U+122BB,CUNEIFORM SIGN SHE HU,𒊻
Lo,U+122BC,CUNEIFORM SIGN SHE OVER SHE GAD OVER GAD GAR OVER GAR,𒊼
Lo,U+122BD,CUNEIFORM SIGN SHE OVER SHE TAB OVER TAB GAR OVER GAR,𒊽
Lo,U+122BE,CUNEIFORM SIGN SHEG9,𒊾
Lo,U+122BF,CUNEIFORM SIGN SHEN,𒊿
Lo,U+122C0,CUNEIFORM SIGN SHESH,𒋀
Lo,U+122C1,CUNEIFORM SIGN SHESH2,𒋁
Lo,U+122C2,CUNEIFORM SIGN SHESHLAM,𒋂
Lo,U+122C3,CUNEIFORM SIGN SHID,𒋃
Lo,U+122C4,CUNEIFORM SIGN SHID TIMES A,𒋄
Lo,U+122C5,CUNEIFORM SIGN SHID TIMES IM,𒋅
Lo,U+122C6,CUNEIFORM SIGN SHIM,𒋆
Lo,U+122C7,CUNEIFORM SIGN SHIM TIMES A,𒋇
Lo,U+122C8,CUNEIFORM SIGN SHIM TIMES BAL,𒋈
Lo,U+122C9,CUNEIFORM SIGN SHIM TIMES BULUG,𒋉
Lo,U+122CA,CUNEIFORM SIGN SHIM TIMES DIN,𒋊
Lo,U+122CB,CUNEIFORM SIGN SHIM TIMES GAR,𒋋
Lo,U+122CC,CUNEIFORM SIGN SHIM TIMES IGI,𒋌
Lo,U+122CD,CUNEIFORM SIGN SHIM TIMES IGI GUNU,𒋍
Lo,U+122CE,CUNEIFORM SIGN SHIM TIMES KUSHU2,𒋎
Lo,U+122CF,CUNEIFORM SIGN SHIM TIMES LUL,𒋏
Lo,U+122D0,CUNEIFORM SIGN SHIM TIMES MUG,𒋐
Lo,U+122D1,CUNEIFORM SIGN SHIM TIMES SAL,𒋑
Lo,U+122D2,CUNEIFORM SIGN SHINIG,𒋒
Lo,U+122D3,CUNEIFORM SIGN SHIR,𒋓
Lo,U+122D4,CUNEIFORM SIGN SHIR TENU,𒋔
Lo,U+122D5,CUNEIFORM SIGN SHIR OVER SHIR BUR OVER BUR,𒋕
Lo,U+122D6,CUNEIFORM SIGN SHITA,𒋖
Lo,U+122D7,CUNEIFORM SIGN SHU,𒋗
Lo,U+122D8,CUNEIFORM SIGN SHU OVER INVERTED SHU,𒋘
Lo,U+122D9,CUNEIFORM SIGN SHU2,𒋙
Lo,U+122DA,CUNEIFORM SIGN SHUBUR,𒋚
Lo,U+122DB,CUNEIFORM SIGN SI,𒋛
Lo,U+122DC,CUNEIFORM SIGN SI GUNU,𒋜
Lo,U+122DD,CUNEIFORM SIGN SIG,𒋝
Lo,U+122DE,CUNEIFORM SIGN SIG4,𒋞
Lo,U+122DF,CUNEIFORM SIGN SIG4 OVER SIG4 SHU2,𒋟
Lo,U+122E0,CUNEIFORM SIGN SIK2,𒋠
Lo,U+122E1,CUNEIFORM SIGN SILA3,𒋡
Lo,U+122E2,CUNEIFORM SIGN SU,𒋢
Lo,U+122E3,CUNEIFORM SIGN SU OVER SU,𒋣
Lo,U+122E4,CUNEIFORM SIGN SUD,𒋤
Lo,U+122E5,CUNEIFORM SIGN SUD2,𒋥
Lo,U+122E6,CUNEIFORM SIGN SUHUR,𒋦
Lo,U+122E7,CUNEIFORM SIGN SUM,𒋧
Lo,U+122E8,CUNEIFORM SIGN SUMASH,𒋨
Lo,U+122E9,CUNEIFORM SIGN SUR,𒋩
Lo,U+122EA,CUNEIFORM SIGN SUR9,𒋪
Lo,U+122EB,CUNEIFORM SIGN TA,𒋫
Lo,U+122EC,CUNEIFORM SIGN TA ASTERISK,𒋬
Lo,U+122ED,CUNEIFORM SIGN TA TIMES HI,𒋭
Lo,U+122EE,CUNEIFORM SIGN TA TIMES MI,𒋮
Lo,U+122EF,CUNEIFORM SIGN TA GUNU,𒋯
Lo,U+122F0,CUNEIFORM SIGN TAB,𒋰
Lo,U+122F1,CUNEIFORM SIGN TAB OVER TAB NI OVER NI DISH OVER DISH,𒋱
Lo,U+122F2,CUNEIFORM SIGN TAB SQUARED,𒋲
Lo,U+122F3,CUNEIFORM SIGN TAG,𒋳
Lo,U+122F4,CUNEIFORM SIGN TAG TIMES BI,𒋴
Lo,U+122F5,CUNEIFORM SIGN TAG TIMES GUD,𒋵
Lo,U+122F6,CUNEIFORM SIGN TAG TIMES SHE,𒋶
Lo,U+122F7,CUNEIFORM SIGN TAG TIMES SHU,𒋷
Lo,U+122F8,CUNEIFORM SIGN TAG TIMES TUG2,𒋸
Lo,U+122F9,CUNEIFORM SIGN TAG TIMES UD,𒋹
Lo,U+122FA,CUNEIFORM SIGN TAK4,𒋺
Lo,U+122FB,CUNEIFORM SIGN TAR,𒋻
Lo,U+122FC,CUNEIFORM SIGN TE,𒋼
Lo,U+122FD,CUNEIFORM SIGN TE GUNU,𒋽
Lo,U+122FE,CUNEIFORM SIGN TI,𒋾
Lo,U+122FF,CUNEIFORM SIGN TI TENU,𒋿
Lo,U+12300,CUNEIFORM SIGN TIL,𒌀
Lo,U+12301,CUNEIFORM SIGN TIR,𒌁
Lo,U+12302,CUNEIFORM SIGN TIR TIMES TAK4,𒌂
Lo,U+12303,CUNEIFORM SIGN TIR OVER TIR,𒌃
Lo,U+12304,CUNEIFORM SIGN TIR OVER TIR GAD OVER GAD GAR OVER GAR,𒌄
Lo,U+12305,CUNEIFORM SIGN TU,𒌅
Lo,U+12306,CUNEIFORM SIGN TUG2,𒌆
Lo,U+12307,CUNEIFORM SIGN TUK,𒌇
Lo,U+12308,CUNEIFORM SIGN TUM,𒌈
Lo,U+12309,CUNEIFORM SIGN TUR,𒌉
Lo,U+1230A,CUNEIFORM SIGN TUR OVER TUR ZA OVER ZA,𒌊
Lo,U+1230B,CUNEIFORM SIGN U,𒌋
Lo,U+1230C,CUNEIFORM SIGN U GUD,𒌌
Lo,U+1230D,CUNEIFORM SIGN U U U,𒌍
Lo,U+1230E,CUNEIFORM SIGN U OVER U PA OVER PA GAR OVER GAR,𒌎
Lo,U+1230F,CUNEIFORM SIGN U OVER U SUR OVER SUR,𒌏
Lo,U+12310,CUNEIFORM SIGN U OVER U U REVERSED OVER U REVERSED,𒌐
Lo,U+12311,CUNEIFORM SIGN U2,𒌑
Lo,U+12312,CUNEIFORM SIGN UB,𒌒
Lo,U+12313,CUNEIFORM SIGN UD,𒌓
Lo,U+12314,CUNEIFORM SIGN UD KUSHU2,𒌔
Lo,U+12315,CUNEIFORM SIGN UD TIMES BAD,𒌕
Lo,U+12316,CUNEIFORM SIGN UD TIMES MI,𒌖
Lo,U+12317,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U,𒌗
Lo,U+12318,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U GUNU,𒌘
Lo,U+12319,CUNEIFORM SIGN UD GUNU,𒌙
Lo,U+1231A,CUNEIFORM SIGN UD SHESHIG,𒌚
Lo,U+1231B,CUNEIFORM SIGN UD SHESHIG TIMES BAD,𒌛
Lo,U+1231C,CUNEIFORM SIGN UDUG,𒌜
Lo,U+1231D,CUNEIFORM SIGN UM,𒌝
Lo,U+1231E,CUNEIFORM SIGN UM TIMES LAGAB,𒌞
Lo,U+1231F,CUNEIFORM SIGN UM TIMES ME PLUS DA,𒌟
Lo,U+12320,CUNEIFORM SIGN UM TIMES SHA3,𒌠
Lo,U+12321,CUNEIFORM SIGN UM TIMES U,𒌡
Lo,U+12322,CUNEIFORM SIGN UMBIN,𒌢
Lo,U+12323,CUNEIFORM SIGN UMUM,𒌣
Lo,U+12324,CUNEIFORM SIGN UMUM TIMES KASKAL,𒌤
Lo,U+12325,CUNEIFORM SIGN UMUM TIMES PA,𒌥
Lo,U+12326,CUNEIFORM SIGN UN,𒌦
Lo,U+12327,CUNEIFORM SIGN UN GUNU,𒌧
Lo,U+12328,CUNEIFORM SIGN UR,𒌨
Lo,U+12329,CUNEIFORM SIGN UR CROSSING UR,𒌩
Lo,U+1232A,CUNEIFORM SIGN UR SHESHIG,𒌪
Lo,U+1232B,CUNEIFORM SIGN UR2,𒌫
Lo,U+1232C,CUNEIFORM SIGN UR2 TIMES A PLUS HA,𒌬
Lo,U+1232D,CUNEIFORM SIGN UR2 TIMES A PLUS NA,𒌭
Lo,U+1232E,CUNEIFORM SIGN UR2 TIMES AL,𒌮
Lo,U+1232F,CUNEIFORM SIGN UR2 TIMES HA,𒌯
Lo,U+12330,CUNEIFORM SIGN UR2 TIMES NUN,𒌰
Lo,U+12331,CUNEIFORM SIGN UR2 TIMES U2,𒌱
Lo,U+12332,CUNEIFORM SIGN UR2 TIMES U2 PLUS ASH,𒌲
Lo,U+12333,CUNEIFORM SIGN UR2 TIMES U2 PLUS BI,𒌳
Lo,U+12334,CUNEIFORM SIGN UR4,𒌴
Lo,U+12335,CUNEIFORM SIGN URI,𒌵
Lo,U+12336,CUNEIFORM SIGN URI3,𒌶
Lo,U+12337,CUNEIFORM SIGN URU,𒌷
Lo,U+12338,CUNEIFORM SIGN URU TIMES A,𒌸
Lo,U+12339,CUNEIFORM SIGN URU TIMES ASHGAB,𒌹
Lo,U+1233A,CUNEIFORM SIGN URU TIMES BAR,𒌺
Lo,U+1233B,CUNEIFORM SIGN URU TIMES DUN,𒌻
Lo,U+1233C,CUNEIFORM SIGN URU TIMES GA,𒌼
Lo,U+1233D,CUNEIFORM SIGN URU TIMES GAL,𒌽
Lo,U+1233E,CUNEIFORM SIGN URU TIMES GAN2 TENU,𒌾
Lo,U+1233F,CUNEIFORM SIGN URU TIMES GAR,𒌿
Lo,U+12340,CUNEIFORM SIGN URU TIMES GU,𒍀
Lo,U+12341,CUNEIFORM SIGN URU TIMES HA,𒍁
Lo,U+12342,CUNEIFORM SIGN URU TIMES IGI,𒍂
Lo,U+12343,CUNEIFORM SIGN URU TIMES IM,𒍃
Lo,U+12344,CUNEIFORM SIGN URU TIMES ISH,𒍄
Lo,U+12345,CUNEIFORM SIGN URU TIMES KI,𒍅
Lo,U+12346,CUNEIFORM SIGN URU TIMES LUM,𒍆
Lo,U+12347,CUNEIFORM SIGN URU TIMES MIN,𒍇
Lo,U+12348,CUNEIFORM SIGN URU TIMES PA,𒍈
Lo,U+12349,CUNEIFORM SIGN URU TIMES SHE,𒍉
Lo,U+1234A,CUNEIFORM SIGN URU TIMES SIG4,𒍊
Lo,U+1234B,CUNEIFORM SIGN URU TIMES TU,𒍋
Lo,U+1234C,CUNEIFORM SIGN URU TIMES U PLUS GUD,𒍌
Lo,U+1234D,CUNEIFORM SIGN URU TIMES UD,𒍍
Lo,U+1234E,CUNEIFORM SIGN URU TIMES URUDA,𒍎
Lo,U+1234F,CUNEIFORM SIGN URUDA,𒍏
Lo,U+12350,CUNEIFORM SIGN URUDA TIMES U,𒍐
Lo,U+12351,CUNEIFORM SIGN USH,𒍑
Lo,U+12352,CUNEIFORM SIGN USH TIMES A,𒍒
Lo,U+12353,CUNEIFORM SIGN USH TIMES KU,𒍓
Lo,U+12354,CUNEIFORM SIGN USH TIMES KUR,𒍔
Lo,U+12355,CUNEIFORM SIGN USH TIMES TAK4,𒍕
Lo,U+12356,CUNEIFORM SIGN USHX,𒍖
Lo,U+12357,CUNEIFORM SIGN USH2,𒍗
Lo,U+12358,CUNEIFORM SIGN USHUMX,𒍘
Lo,U+12359,CUNEIFORM SIGN UTUKI,𒍙
Lo,U+1235A,CUNEIFORM SIGN UZ3,𒍚
Lo,U+1235B,CUNEIFORM SIGN UZ3 TIMES KASKAL,𒍛
Lo,U+1235C,CUNEIFORM SIGN UZU,𒍜
Lo,U+1235D,CUNEIFORM SIGN ZA,𒍝
Lo,U+1235E,CUNEIFORM SIGN ZA TENU,𒍞
Lo,U+1235F,CUNEIFORM SIGN ZA SQUARED TIMES KUR,𒍟
Lo,U+12360,CUNEIFORM SIGN ZAG,𒍠
Lo,U+12361,CUNEIFORM SIGN ZAMX,𒍡
Lo,U+12362,CUNEIFORM SIGN ZE2,𒍢
Lo,U+12363,CUNEIFORM SIGN ZI,𒍣
Lo,U+12364,CUNEIFORM SIGN ZI OVER ZI,𒍤
Lo,U+12365,CUNEIFORM SIGN ZI3,𒍥
Lo,U+12366,CUNEIFORM SIGN ZIB,𒍦
Lo,U+12367,CUNEIFORM SIGN ZIB KABA TENU,𒍧
Lo,U+12368,CUNEIFORM SIGN ZIG,𒍨
Lo,U+12369,CUNEIFORM SIGN ZIZ2,𒍩
Lo,U+1236A,CUNEIFORM SIGN ZU,𒍪
Lo,U+1236B,CUNEIFORM SIGN ZU5,𒍫
Lo,U+1236C,CUNEIFORM SIGN ZU5 TIMES A,𒍬
Lo,U+1236D,CUNEIFORM SIGN ZUBUR,𒍭
Lo,U+1236E,CUNEIFORM SIGN ZUM,𒍮
Lo,U+1236F,CUNEIFORM SIGN KAP ELAMITE,𒍯
Lo,U+12370,CUNEIFORM SIGN AB TIMES NUN,𒍰
Lo,U+12371,CUNEIFORM SIGN AB2 TIMES A,𒍱
Lo,U+12372,CUNEIFORM SIGN AMAR TIMES KUG,𒍲
Lo,U+12373,CUNEIFORM SIGN DAG KISIM5 TIMES U2 PLUS MASH,𒍳
Lo,U+12374,CUNEIFORM SIGN DAG3,𒍴
Lo,U+12375,CUNEIFORM SIGN DISH PLUS SHU,𒍵
Lo,U+12376,CUNEIFORM SIGN DUB TIMES SHE,𒍶
Lo,U+12377,CUNEIFORM SIGN EZEN TIMES GUD,𒍷
Lo,U+12378,CUNEIFORM SIGN EZEN TIMES SHE,𒍸
Lo,U+12379,CUNEIFORM SIGN GA2 TIMES AN PLUS KAK PLUS A,𒍹
Lo,U+1237A,CUNEIFORM SIGN GA2 TIMES ASH2,𒍺
Lo,U+1237B,CUNEIFORM SIGN GE22,𒍻
Lo,U+1237C,CUNEIFORM SIGN GIG,𒍼
Lo,U+1237D,CUNEIFORM SIGN HUSH,𒍽
Lo,U+1237E,CUNEIFORM SIGN KA TIMES ANSHE,𒍾
Lo,U+1237F,CUNEIFORM SIGN KA TIMES ASH3,𒍿
Lo,U+12380,CUNEIFORM SIGN KA TIMES GISH,𒎀
Lo,U+12381,CUNEIFORM SIGN KA TIMES GUD,𒎁
Lo,U+12382,CUNEIFORM SIGN KA TIMES HI TIMES ASH2,𒎂
Lo,U+12383,CUNEIFORM SIGN KA TIMES LUM,𒎃
Lo,U+12384,CUNEIFORM SIGN KA TIMES PA,𒎄
Lo,U+12385,CUNEIFORM SIGN KA TIMES SHUL,𒎅
Lo,U+12386,CUNEIFORM SIGN KA TIMES TU,𒎆
Lo,U+12387,CUNEIFORM SIGN KA TIMES UR2,𒎇
Lo,U+12388,CUNEIFORM SIGN LAGAB TIMES GI,𒎈
Lo,U+12389,CUNEIFORM SIGN LU2 SHESHIG TIMES BAD,𒎉
Lo,U+1238A,CUNEIFORM SIGN LU2 TIMES ESH2 PLUS LAL,𒎊
Lo,U+1238B,CUNEIFORM SIGN LU2 TIMES SHU,𒎋
Lo,U+1238C,CUNEIFORM SIGN MESH,𒎌
Lo,U+1238D,CUNEIFORM SIGN MUSH3 TIMES ZA,𒎍
Lo,U+1238E,CUNEIFORM SIGN NA4,𒎎
Lo,U+1238F,CUNEIFORM SIGN NIN,𒎏
Lo,U+12390,CUNEIFORM SIGN NIN9,𒎐
Lo,U+12391,CUNEIFORM SIGN NINDA2 TIMES BAL,𒎑
Lo,U+12392,CUNEIFORM SIGN NINDA2 TIMES GI,𒎒
Lo,U+12393,CUNEIFORM SIGN NU11 ROTATED NINETY DEGREES,𒎓
Lo,U+12394,CUNEIFORM SIGN PESH2 ASTERISK,𒎔
Lo,U+12395,CUNEIFORM SIGN PIR2,𒎕
Lo,U+12396,CUNEIFORM SIGN SAG TIMES IGI GUNU,𒎖
Lo,U+12397,CUNEIFORM SIGN TI2,𒎗
Lo,U+12398,CUNEIFORM SIGN UM TIMES ME,𒎘
Lo,U+12399,CUNEIFORM SIGN U U,𒎙
Lo,U+12480,CUNEIFORM SIGN AB TIMES NUN TENU,𒒀
Lo,U+12481,CUNEIFORM SIGN AB TIMES SHU2,𒒁
Lo,U+12482,CUNEIFORM SIGN AD TIMES ESH2,𒒂
Lo,U+12483,CUNEIFORM SIGN BAD TIMES DISH TENU,𒒃
Lo,U+12484,CUNEIFORM SIGN BAHAR2 TIMES AB2,𒒄
Lo,U+12485,CUNEIFORM SIGN BAHAR2 TIMES NI,𒒅
Lo,U+12486,CUNEIFORM SIGN BAHAR2 TIMES ZA,𒒆
Lo,U+12487,CUNEIFORM SIGN BU OVER BU TIMES NA2,𒒇
Lo,U+12488,CUNEIFORM SIGN DA TIMES TAK4,𒒈
Lo,U+12489,CUNEIFORM SIGN DAG TIMES KUR,𒒉
Lo,U+1248A,CUNEIFORM SIGN DIM TIMES IGI,𒒊
Lo,U+1248B,CUNEIFORM SIGN DIM TIMES U U U,𒒋
Lo,U+1248C,CUNEIFORM SIGN DIM2 TIMES UD,𒒌
Lo,U+1248D,CUNEIFORM SIGN DUG TIMES ANSHE,𒒍
Lo,U+1248E,CUNEIFORM SIGN DUG TIMES ASH,𒒎
Lo,U+1248F,CUNEIFORM SIGN DUG TIMES ASH AT LEFT,𒒏
Lo,U+12490,CUNEIFORM SIGN DUG TIMES DIN,𒒐
Lo,U+12491,CUNEIFORM SIGN DUG TIMES DUN,𒒑
Lo,U+12492,CUNEIFORM SIGN DUG TIMES ERIN2,𒒒
Lo,U+12493,CUNEIFORM SIGN DUG TIMES GA,𒒓
Lo,U+12494,CUNEIFORM SIGN DUG TIMES GI,𒒔
Lo,U+12495,CUNEIFORM SIGN DUG TIMES GIR2 GUNU,𒒕
Lo,U+12496,CUNEIFORM SIGN DUG TIMES GISH,𒒖
Lo,U+12497,CUNEIFORM SIGN DUG TIMES HA,𒒗
Lo,U+12498,CUNEIFORM SIGN DUG TIMES HI,𒒘
Lo,U+12499,CUNEIFORM SIGN DUG TIMES IGI GUNU,𒒙
Lo,U+1249A,CUNEIFORM SIGN DUG TIMES KASKAL,𒒚
Lo,U+1249B,CUNEIFORM SIGN DUG TIMES KUR,𒒛
Lo,U+1249C,CUNEIFORM SIGN DUG TIMES KUSHU2,𒒜
Lo,U+1249D,CUNEIFORM SIGN DUG TIMES KUSHU2 PLUS KASKAL,𒒝
Lo,U+1249E,CUNEIFORM SIGN DUG TIMES LAK-020,𒒞
Lo,U+1249F,CUNEIFORM SIGN DUG TIMES LAM,𒒟
Lo,U+124A0,CUNEIFORM SIGN DUG TIMES LAM TIMES KUR,𒒠
Lo,U+124A1,CUNEIFORM SIGN DUG TIMES LUH PLUS GISH,𒒡
Lo,U+124A2,CUNEIFORM SIGN DUG TIMES MASH,𒒢
Lo,U+124A3,CUNEIFORM SIGN DUG TIMES MES,𒒣
Lo,U+124A4,CUNEIFORM SIGN DUG TIMES MI,𒒤
Lo,U+124A5,CUNEIFORM SIGN DUG TIMES NI,𒒥
Lo,U+124A6,CUNEIFORM SIGN DUG TIMES PI,𒒦
Lo,U+124A7,CUNEIFORM SIGN DUG TIMES SHE,𒒧
Lo,U+124A8,CUNEIFORM SIGN DUG TIMES SI GUNU,𒒨
Lo,U+124A9,CUNEIFORM SIGN E2 TIMES KUR,𒒩
Lo,U+124AA,CUNEIFORM SIGN E2 TIMES PAP,𒒪
Lo,U+124AB,CUNEIFORM SIGN ERIN2 X,𒒫
Lo,U+124AC,CUNEIFORM SIGN ESH2 CROSSING ESH2,𒒬
Lo,U+124AD,CUNEIFORM SIGN EZEN SHESHIG TIMES ASH,𒒭
Lo,U+124AE,CUNEIFORM SIGN EZEN SHESHIG TIMES HI,𒒮
Lo,U+124AF,CUNEIFORM SIGN EZEN SHESHIG TIMES IGI GUNU,𒒯
Lo,U+124B0,CUNEIFORM SIGN EZEN SHESHIG TIMES LA,𒒰
Lo,U+124B1,CUNEIFORM SIGN EZEN SHESHIG TIMES LAL,𒒱
Lo,U+124B2,CUNEIFORM SIGN EZEN SHESHIG TIMES ME,𒒲
Lo,U+124B3,CUNEIFORM SIGN EZEN SHESHIG TIMES MES,𒒳
Lo,U+124B4,CUNEIFORM SIGN EZEN SHESHIG TIMES SU,𒒴
Lo,U+124B5,CUNEIFORM SIGN EZEN TIMES SU,𒒵
Lo,U+124B6,CUNEIFORM SIGN GA2 TIMES BAHAR2,𒒶
Lo,U+124B7,CUNEIFORM SIGN GA2 TIMES DIM GUNU,𒒷
Lo,U+124B8,CUNEIFORM SIGN GA2 TIMES DUG TIMES IGI GUNU,𒒸
Lo,U+124B9,CUNEIFORM SIGN GA2 TIMES DUG TIMES KASKAL,𒒹
Lo,U+124BA,CUNEIFORM SIGN GA2 TIMES EREN,𒒺
Lo,U+124BB,CUNEIFORM SIGN GA2 TIMES GA,𒒻
Lo,U+124BC,CUNEIFORM SIGN GA2 TIMES GAR PLUS DI,𒒼
Lo,U+124BD,CUNEIFORM SIGN GA2 TIMES GAR PLUS NE,𒒽
Lo,U+124BE,CUNEIFORM SIGN GA2 TIMES HA PLUS A,𒒾
Lo,U+124BF,CUNEIFORM SIGN GA2 TIMES KUSHU2 PLUS KASKAL,𒒿
Lo,U+124C0,CUNEIFORM SIGN GA2 TIMES LAM,𒓀
Lo,U+124C1,CUNEIFORM SIGN GA2 TIMES LAM TIMES KUR,𒓁
Lo,U+124C2,CUNEIFORM SIGN GA2 TIMES LUH,𒓂
Lo,U+124C3,CUNEIFORM SIGN GA2 TIMES MUSH,𒓃
Lo,U+124C4,CUNEIFORM SIGN GA2 TIMES NE,𒓄
Lo,U+124C5,CUNEIFORM SIGN GA2 TIMES NE PLUS E2,𒓅
Lo,U+124C6,CUNEIFORM SIGN GA2 TIMES NE PLUS GI,𒓆
Lo,U+124C7,CUNEIFORM SIGN GA2 TIMES SHIM,𒓇
Lo,U+124C8,CUNEIFORM SIGN GA2 TIMES ZIZ2,𒓈
Lo,U+124C9,CUNEIFORM SIGN GABA ROTATED NINETY DEGREES,𒓉
Lo,U+124CA,CUNEIFORM SIGN GESHTIN TIMES U,𒓊
Lo,U+124CB,CUNEIFORM SIGN GISH TIMES GISH CROSSING GISH,𒓋
Lo,U+124CC,CUNEIFORM SIGN GU2 TIMES IGI GUNU,𒓌
Lo,U+124CD,CUNEIFORM SIGN GUD PLUS GISH TIMES TAK4,𒓍
Lo,U+124CE,CUNEIFORM SIGN HA TENU GUNU,𒓎
Lo,U+124CF,CUNEIFORM SIGN HI TIMES ASH OVER HI TIMES ASH,𒓏
Lo,U+124D0,CUNEIFORM SIGN KA TIMES BU,𒓐
Lo,U+124D1,CUNEIFORM SIGN KA TIMES KA,𒓑
Lo,U+124D2,CUNEIFORM SIGN KA TIMES U U U,𒓒
Lo,U+124D3,CUNEIFORM SIGN KA TIMES UR,𒓓
Lo,U+124D4,CUNEIFORM SIGN LAGAB TIMES ZU OVER ZU,𒓔
Lo,U+124D5,CUNEIFORM SIGN LAK-003,𒓕
Lo,U+124D6,CUNEIFORM SIGN LAK-021,𒓖
Lo,U+124D7,CUNEIFORM SIGN LAK-025,𒓗
Lo,U+124D8,CUNEIFORM SIGN LAK-030,𒓘
Lo,U+124D9,CUNEIFORM SIGN LAK-050,𒓙
Lo,U+124DA,CUNEIFORM SIGN LAK-051,𒓚
Lo,U+124DB,CUNEIFORM SIGN LAK-062,𒓛
Lo,U+124DC,CUNEIFORM SIGN LAK-079 OVER LAK-079 GUNU,𒓜
Lo,U+124DD,CUNEIFORM SIGN LAK-080,𒓝
Lo,U+124DE,CUNEIFORM SIGN LAK-081 OVER LAK-081,𒓞
Lo,U+124DF,CUNEIFORM SIGN LAK-092,𒓟
Lo,U+124E0,CUNEIFORM SIGN LAK-130,𒓠
Lo,U+124E1,CUNEIFORM SIGN LAK-142,𒓡
Lo,U+124E2,CUNEIFORM SIGN LAK-210,𒓢
Lo,U+124E3,CUNEIFORM SIGN LAK-219,𒓣
Lo,U+124E4,CUNEIFORM SIGN LAK-220,𒓤
Lo,U+124E5,CUNEIFORM SIGN LAK-225,𒓥
Lo,U+124E6,CUNEIFORM SIGN LAK-228,𒓦
Lo,U+124E7,CUNEIFORM SIGN LAK-238,𒓧
Lo,U+124E8,CUNEIFORM SIGN LAK-265,𒓨
Lo,U+124E9,CUNEIFORM SIGN LAK-266,𒓩
Lo,U+124EA,CUNEIFORM SIGN LAK-343,𒓪
Lo,U+124EB,CUNEIFORM SIGN LAK-347,𒓫
Lo,U+124EC,CUNEIFORM SIGN LAK-348,𒓬
Lo,U+124ED,CUNEIFORM SIGN LAK-383,𒓭
Lo,U+124EE,CUNEIFORM SIGN LAK-384,𒓮
Lo,U+124EF,CUNEIFORM SIGN LAK-390,𒓯
Lo,U+124F0,CUNEIFORM SIGN LAK-441,𒓰
Lo,U+124F1,CUNEIFORM SIGN LAK-449,𒓱
Lo,U+124F2,CUNEIFORM SIGN LAK-449 TIMES GU,𒓲
Lo,U+124F3,CUNEIFORM SIGN LAK-449 TIMES IGI,𒓳
Lo,U+124F4,CUNEIFORM SIGN LAK-449 TIMES PAP PLUS LU3,𒓴
Lo,U+124F5,CUNEIFORM SIGN LAK-449 TIMES PAP PLUS PAP PLUS LU3,𒓵
Lo,U+124F6,CUNEIFORM SIGN LAK-449 TIMES U2 PLUS BA,𒓶
Lo,U+124F7,CUNEIFORM SIGN LAK-450,𒓷
Lo,U+124F8,CUNEIFORM SIGN LAK-457,𒓸
Lo,U+124F9,CUNEIFORM SIGN LAK-470,𒓹
Lo,U+124FA,CUNEIFORM SIGN LAK-483,𒓺
Lo,U+124FB,CUNEIFORM SIGN LAK-490,𒓻
Lo,U+124FC,CUNEIFORM SIGN LAK-492,𒓼
Lo,U+124FD,CUNEIFORM SIGN LAK-493,𒓽
Lo,U+124FE,CUNEIFORM SIGN LAK-495,𒓾
Lo,U+124FF,CUNEIFORM SIGN LAK-550,𒓿
Lo,U+12500,CUNEIFORM SIGN LAK-608,𒔀
Lo,U+12501,CUNEIFORM SIGN LAK-617,𒔁
Lo,U+12502,CUNEIFORM SIGN LAK-617 TIMES ASH,𒔂
Lo,U+12503,CUNEIFORM SIGN LAK-617 TIMES BAD,𒔃
Lo,U+12504,CUNEIFORM SIGN LAK-617 TIMES DUN3 GUNU GUNU,𒔄
Lo,U+12505,CUNEIFORM SIGN LAK-617 TIMES KU3,𒔅
Lo,U+12506,CUNEIFORM SIGN LAK-617 TIMES LA,𒔆
Lo,U+12507,CUNEIFORM SIGN LAK-617 TIMES TAR,𒔇
Lo,U+12508,CUNEIFORM SIGN LAK-617 TIMES TE,𒔈
Lo,U+12509,CUNEIFORM SIGN LAK-617 TIMES U2,𒔉
Lo,U+1250A,CUNEIFORM SIGN LAK-617 TIMES UD,𒔊
Lo,U+1250B,CUNEIFORM SIGN LAK-617 TIMES URUDA,𒔋
Lo,U+1250C,CUNEIFORM SIGN LAK-636,𒔌
Lo,U+1250D,CUNEIFORM SIGN LAK-648,𒔍
