category,unicode,name,browser
No,U+1EC91,INDIC SIYAQ NUMBER SIX THOUSAND,𞲑
No,U+1EC92,INDIC SIYAQ NUMBER SEVEN THOUSAND,𞲒
No,U+1EC93,INDIC SIYAQ NUMBER EIGHT THOUSAND,𞲓
No,U+1EC94,INDIC SIYAQ NUMBER NINE THOUSAND,𞲔
No,U+1EC95,INDIC SIYAQ NUMBER TEN THOUSAND,𞲕
No,U+1EC96,INDIC SIYAQ NUMBER TWENTY THOUSAND,𞲖
No,U+1EC97,INDIC SIYAQ NUMBER THIRTY THOUSAND,𞲗
No,U+1EC98,INDIC SIYAQ NUMBER FORTY THOUSAND,𞲘
No,U+1EC99,INDIC SIYAQ NUMBER FIFTY THOUSAND,𞲙
No,U+1EC9A,INDIC SIYAQ NUMBER SIXTY THOUSAND,𞲚
No,U+1EC9B,INDIC SIYAQ NUMBER SEVENTY THOUSAND,𞲛
No,U+1EC9C,INDIC SIYAQ NUMBER EIGHTY THOUSAND,𞲜
No,U+1EC9D,INDIC SIYAQ NUMBER NINETY THOUSAND,𞲝
No,U+1EC9E,INDIC SIYAQ NUMBER LAKH,𞲞
No,U+1EC9F,INDIC SIYAQ NUMBER LAKHAN,𞲟
No,U+1ECA0,INDIC SIYAQ LAKH MARK,𞲠
No,U+1ECA1,INDIC SIYAQ NUMBER KAROR,𞲡
No,U+1ECA2,INDIC SIYAQ NUMBER KARORAN,𞲢
No,U+1ECA3,INDIC SIYAQ NUMBER PREFIXED ONE,𞲣
No,U+1ECA4,INDIC SIYAQ NUMBER PREFIXED TWO,𞲤
No,U+1ECA5,INDIC SIYAQ NUMBER PREFIXED THREE,𞲥
No,U+1ECA6,INDIC SIYAQ NUMBER PREFIXED FOUR,𞲦
No,U+1ECA7,INDIC SIYAQ NUMBER PREFIXED FIVE,𞲧
No,U+1ECA8,INDIC SIYAQ NUMBER PREFIXED SIX,𞲨
No,U+1ECA9,INDIC SIYAQ NUMBER PREFIXED SEVEN,𞲩
No,U+1ECAA,INDIC SIYAQ NUMBER PREFIXED EIGHT,𞲪
No,U+1ECAB,INDIC SIYAQ NUMBER PREFIXED NINE,𞲫
No,U+1ECAD,INDIC SIYAQ FRACTION ONE QUARTER,𞲭
No,U+1ECAE,INDIC SIYAQ FRACTION ONE HALF,𞲮
No,U+1ECAF,INDIC SIYAQ FRACTION THREE QUARTERS,𞲯
No,U+1ECB1,INDIC SIYAQ NUMBER ALTERNATE ONE,𞲱
No,U+1ECB2,INDIC SIYAQ NUMBER ALTERNATE TWO,𞲲
No,U+1ECB3,INDIC SIYAQ NUMBER ALTERNATE TEN THOUSAND,𞲳
No,U+1ECB4,INDIC SIYAQ ALTERNATE LAKH MARK,𞲴
No,U+1ED01,OTTOMAN SIYAQ NUMBER ONE,𞴁
No,U+1ED02,OTTOMAN SIYAQ NUMBER TWO,𞴂
No,U+1ED03,OTTOMAN SIYAQ NUMBER THREE,𞴃
No,U+1ED04,OTTOMAN SIYAQ NUMBER FOUR,𞴄
No,U+1ED05,OTTOMAN SIYAQ NUMBER FIVE,𞴅
No,U+1ED06,OTTOMAN SIYAQ NUMBER SIX,𞴆
No,U+1ED07,OTTOMAN SIYAQ NUMBER SEVEN,𞴇
No,U+1ED08,OTTOMAN SIYAQ NUMBER EIGHT,𞴈
No,U+1ED09,OTTOMAN SIYAQ NUMBER NINE,𞴉
No,U+1ED0A,OTTOMAN SIYAQ NUMBER TEN,𞴊
No,U+1ED0B,OTTOMAN SIYAQ NUMBER TWENTY,𞴋
No,U+1ED0C,OTTOMAN SIYAQ NUMBER THIRTY,𞴌
No,U+1ED0D,OTTOMAN SIYAQ NUMBER FORTY,𞴍
No,U+1ED0E,OTTOMAN SIYAQ NUMBER FIFTY,𞴎
No,U+1ED0F,OTTOMAN SIYAQ NUMBER SIXTY,𞴏
No,U+1ED10,OTTOMAN SIYAQ NUMBER SEVENTY,𞴐
No,U+1ED11,OTTOMAN SIYAQ NUMBER EIGHTY,𞴑
No,U+1ED12,OTTOMAN SIYAQ NUMBER NINETY,𞴒
No,U+1ED13,OTTOMAN SIYAQ NUMBER ONE HUNDRED,𞴓
No,U+1ED14,OTTOMAN SIYAQ NUMBER TWO HUNDRED,𞴔
No,U+1ED15,OTTOMAN SIYAQ NUMBER THREE HUNDRED,𞴕
No,U+1ED16,OTTOMAN SIYAQ NUMBER FOUR HUNDRED,𞴖
No,U+1ED17,OTTOMAN SIYAQ NUMBER FIVE HUNDRED,𞴗
No,U+1ED18,OTTOMAN SIYAQ NUMBER SIX HUNDRED,𞴘
No,U+1ED19,OTTOMAN SIYAQ NUMBER SEVEN HUNDRED,𞴙
No,U+1ED1A,OTTOMAN SIYAQ NUMBER EIGHT HUNDRED,𞴚
No,U+1ED1B,OTTOMAN SIYAQ NUMBER NINE HUNDRED,𞴛
No,U+1ED1C,OTTOMAN SIYAQ NUMBER ONE THOUSAND,𞴜
No,U+1ED1D,OTTOMAN SIYAQ NUMBER TWO THOUSAND,𞴝
No,U+1ED1E,OTTOMAN SIYAQ NUMBER THREE THOUSAND,𞴞
No,U+1ED1F,OTTOMAN SIYAQ NUMBER FOUR THOUSAND,𞴟
No,U+1ED20,OTTOMAN SIYAQ NUMBER FIVE THOUSAND,𞴠
No,U+1ED21,OTTOMAN SIYAQ NUMBER SIX THOUSAND,𞴡
No,U+1ED22,OTTOMAN SIYAQ NUMBER SEVEN THOUSAND,𞴢
No,U+1ED23,OTTOMAN SIYAQ NUMBER EIGHT THOUSAND,𞴣
No,U+1ED24,OTTOMAN SIYAQ NUMBER NINE THOUSAND,𞴤
No,U+1ED25,OTTOMAN SIYAQ NUMBER TEN THOUSAND,𞴥
No,U+1ED26,OTTOMAN SIYAQ NUMBER TWENTY THOUSAND,𞴦
No,U+1ED27,OTTOMAN SIYAQ NUMBER THIRTY THOUSAND,𞴧
No,U+1ED28,OTTOMAN SIYAQ NUMBER FORTY THOUSAND,𞴨
No,U+1ED29,OTTOMAN SIYAQ NUMBER FIFTY THOUSAND,𞴩
No,U+1ED2A,OTTOMAN SIYAQ NUMBER SIXTY THOUSAND,𞴪
No,U+1ED2B,OTTOMAN SIYAQ NUMBER SEVENTY THOUSAND,𞴫
No,U+1ED2C,OTTOMAN SIYAQ NUMBER EIGHTY THOUSAND,𞴬
No,U+1ED2D,OTTOMAN SIYAQ NUMBER NINETY THOUSAND,𞴭
No,U+1ED2F,OTTOMAN SIYAQ ALTERNATE NUMBER TWO,𞴯
No,U+1ED30,OTTOMAN SIYAQ ALTERNATE NUMBER THREE,𞴰
No,U+1ED31,OTTOMAN SIYAQ ALTERNATE NUMBER FOUR,𞴱
No,U+1ED32,OTTOMAN SIYAQ ALTERNATE NUMBER FIVE,𞴲
No,U+1ED33,OTTOMAN SIYAQ ALTERNATE NUMBER SIX,𞴳
No,U+1ED34,OTTOMAN SIYAQ ALTERNATE NUMBER SEVEN,𞴴
No,U+1ED35,OTTOMAN SIYAQ ALTERNATE NUMBER EIGHT,𞴵
No,U+1ED36,OTTOMAN SIYAQ ALTERNATE NUMBER NINE,𞴶
No,U+1ED37,OTTOMAN SIYAQ ALTERNATE NUMBER TEN,𞴷
No,U+1ED38,OTTOMAN SIYAQ ALTERNATE NUMBER FOUR HUNDRED,𞴸
No,U+1ED39,OTTOMAN SIYAQ ALTERNATE NUMBER SIX HUNDRED,𞴹
No,U+1ED3A,OTTOMAN SIYAQ ALTERNATE NUMBER TWO THOUSAND,𞴺
No,U+1ED3B,OTTOMAN SIYAQ ALTERNATE NUMBER TEN THOUSAND,𞴻
No,U+1ED3C,OTTOMAN SIYAQ FRACTION ONE HALF,𞴼
No,U+1ED3D,OTTOMAN SIYAQ FRACTION ONE SIXTH,𞴽
No,U+1F100,DIGIT ZERO FULL STOP,🄀
No,U+1F101,DIGIT ZERO COMMA,🄁
No,U+1F102,DIGIT ONE COMMA,🄂
No,U+1F103,DIGIT TWO COMMA,🄃
No,U+1F104,DIGIT THREE COMMA,🄄
No,U+1F105,DIGIT FOUR COMMA,🄅
No,U+1F106,DIGIT FIVE COMMA,🄆
No,U+1F107,DIGIT SIX COMMA,🄇
No,U+1F108,DIGIT SEVEN COMMA,🄈
No,U+1F109,DIGIT EIGHT COMMA,🄉
No,U+1F10A,DIGIT NINE COMMA,🄊
No,U+1F10B,DINGBAT CIRCLED SANS-SERIF DIGIT ZERO,🄋
No,U+1F10C,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ZERO,🄌
